year,county,race,population,misdemeanor,felony,arrest_count
2008,Madera,Asian/Pacific Islander,2556,0.656934307,0.721771218,71
2008,Marin,All Combined,250289,0.868978102,0.544649446,8040
2008,Marin,Black,6810,2.92080292,3.619926199,897
2008,Marin,White,186990,0.710948905,0.381549815,4670
2008,Marin,Hispanic,36193,1.526642336,0.927675277,2119
2008,Marin,Asian/Pacific Islander,13388,0.381751825,0.25904059,189
2008,Mariposa,All Combined,18386,1.059854015,0.786715867,745
2008,Mariposa,White,15419,1.077007299,0.780073801,631
2008,Mariposa,Hispanic,1588,1.126277372,0.975645756,72
2008,Mendocino,All Combined,87782,1.622262774,1.422878229,5603
2008,Mendocino,Black,509,5.521167883,9.859778598,146
2008,Mendocino,White,61987,1.609124088,1.357195572,3878
2008,Mendocino,Hispanic,18151,1.317153285,1.296678967,977
2008,Mendocino,Asian/Pacific Islander,1374,1.168613139,1.289298893,68
2008,Merced,All Combined,251933,1.610583942,1.471586716,16839
2008,Merced,Black,8779,4.726642336,5.489298893,1877
2008,Merced,White,86383,1.335036496,1.214760148,4750
2008,Merced,Hispanic,132966,1.76350365,1.496678967,9533
2008,Merced,Asian/Pacific Islander,18489,0.554744526,0.846494465,521
2008,Modoc,All Combined,9622,1.050729927,1.173431734,438
2008,Modoc,White,7678,1.036131387,1.191881919,348
2008,Modoc,Hispanic,1266,0.663138686,0.932841328,39
2008,Mono,All Combined,14072,1.177372263,0.918081181,631
2008,Mono,White,10102,1.166788321,0.876752768,444
2008,Mono,Hispanic,3256,1.020072993,0.974907749,135
2008,Monterey,All Combined,410878,1.109124088,0.906273063,17776
2008,Monterey,Black,11913,2.359124088,2.434686347,1178
2008,Monterey,White,143284,0.973722628,0.599261993,5047
2008,Monterey,Hispanic,219507,1.235036496,1.115867159,10902
2008,Monterey,Asian/Pacific Islander,25780,0.481386861,0.389667897,487
2008,Napa,All Combined,134787,0.941605839,0.805166052,5005
2008,Napa,Black,2154,2.727737226,5.070848708,311
2008,Napa,White,81842,0.795985401,0.673062731,2551
2008,Napa,Hispanic,39910,1.287591241,0.963099631,1964
2008,Napa,Asian/Pacific Islander,7593,0.360583942,0.388929889,115
2008,Nevada,All Combined,98679,0.85,0.532103321,3314
2008,Nevada,Black,324,4.167883212,2.960885609,61
2008,Nevada,White,86477,0.854379562,0.52398524,2904
2008,Nevada,Hispanic,7805,0.822992701,0.652398524,271
2008,Orange,All Combined,2982789,0.840875912,0.673800738,97968
2008,Orange,Black,44519,2.634671533,2.554243542,4816
2008,Orange,White,1383365,0.784671533,0.549815498,40661
2008,Orange,Hispanic,986105,1.089051095,0.959409594,43445
2008,Orange,Asian/Pacific Islander,499283,0.282846715,0.25904059,5688
2008,Placer,All Combined,337915,0.844525547,0.912915129,12030
2008,Placer,Black,4134,2.577737226,5.605904059,607
2008,Placer,White,262402,0.838321168,0.822140221,8962
2008,Placer,Hispanic,41178,0.98540146,1.238376384,1816
2008,Placer,Asian/Pacific Islander,18843,0.35620438,0.560147601,328
2008,Plumas,All Combined,20369,1.6,1.170479705,1229
2008,Plumas,Black,169,5.830656934,6.986715867,43
2008,Plumas,White,17600,1.551094891,1.10701107,1024
2008,Plumas,Hispanic,1482,1.502189781,1.095202952,84
2008,Riverside,All Combined,2122920,0.696350365,0.867896679,67646
2008,Riverside,Black,127619,1.332846715,2.349815498,9086
2008,Riverside,White,895249,0.613138686,0.676752768,23799
2008,Riverside,Hispanic,926748,0.76459854,0.948339483,32530
2008,Riverside,Asian/Pacific Islander,121433,0.169708029,0.191143911,904
2008,Sacramento,All Combined,1400938,0.870072993,1.119557196,55182
2008,Sacramento,Black,138314,2.424087591,4.320295203,17537
2008,Sacramento,White,716043,0.742335766,0.757933579,22041
2008,Sacramento,Hispanic,282644,0.907664234,1.109225092,11410
2008,Sacramento,Asian/Pacific Islander,200677,0.287226277,0.412546125,2724
2008,San Benito,All Combined,55043,1.07080292,0.981549815,2363
2008,San Benito,White,21987,0.805109489,0.77195572,721
2008,San Benito,Hispanic,30258,1.293065693,1.136531365,1548
2008,San Benito,Asian/Pacific Islander,1358,1.075182482,1.195571956,62
2008,San Bernardino,All Combined,2016526,1.133941606,1.357933579,100991
2008,San Bernardino,Black,172973,2.298540146,3.557933579,19333
2008,San Bernardino,White,732049,0.944160584,1.143173432,30398
2008,San Bernardino,Hispanic,941007,1.163138686,1.261254613,47040
2008,San Bernardino,Asian/Pacific Islander,121799,0.377372263,0.408118081,1940
2008,San Diego,All Combined,3051262,0.950729927,0.788191882,115678
2008,San Diego,Black,152795,2.746715328,3.071586716,18351
2008,San Diego,White,1538871,0.879927007,0.562361624,49945
2008,San Diego,Hispanic,936723,1.005474453,0.969741697,39858
2008,San Diego,Asian/Pacific Islander,323633,0.306934307,0.312915129,4245
2008,San Francisco,All Combined,798672,0.685036496,1.709225092,33497
2008,San Francisco,Black,49927,3.809854015,13.70405904,14489
2008,San Francisco,White,340331,0.773357664,1.52398524,14244
2008,San Francisco,Hispanic,119146,0.090145985,0.030258303,343
2008,San Francisco,Asian/Pacific Islander,265040,0.027372263,0.008118081,229
2008,San Joaquin,All Combined,675247,1.41459854,1.383763838,38870
2008,San Joaquin,Black,47252,3.694890511,4.501107011,7669
2008,San Joaquin,White,261230,1.273722628,1.16900369,13267
2008,San Joaquin,Hispanic,250072,1.545255474,1.407380074,15371
2008,San Joaquin,Asian/Pacific Islander,93932,0.455839416,0.525461255,1848
2008,San Luis Obispo,All Combined,266849,1.348175182,0.61402214,12137
2008,San Luis Obispo,Black,5289,3.788321168,2.009594096,697
2008,San Luis Obispo,White,193536,1.25729927,0.539483395,8113
2008,San Luis Obispo,Hispanic,52352,1.615328467,0.876752768,2962
2008,San Luis Obispo,Asian/Pacific Islander,8485,0.838686131,0.191143911,217
2008,San Mateo,All Combined,711373,0.667518248,0.569741697,18939
2008,San Mateo,Black,19774,2.408759124,3.579335793,2311
2008,San Mateo,White,312932,0.58649635,0.381549815,6715
2008,San Mateo,Hispanic,175495,0.970437956,0.850184502,6958
2008,San Mateo,Asian/Pacific Islander,181194,0.268613139,0.259778598,2008
2008,Santa Barbara,All Combined,419971,2.09379562,0.724723247,28428
2008,Santa Barbara,Black,7519,4.93649635,2.55202952,1290
2008,Santa Barbara,White,210783,2.393430657,0.502583026,15313
2008,Santa Barbara,Hispanic,171859,1.781386861,0.984501845,10824
2008,Santa Barbara,Asian/Pacific Islander,19812,0.617153285,0.287084871,415
2008,Santa Clara,All Combined,1759535,0.898175182,0.767527675,63288
2008,Santa Clara,Black,43192,3.522627737,3.388191882,6238
2008,Santa Clara,White,659230,0.668248175,0.507749077,16779
2008,Santa Clara,Hispanic,461845,1.730656934,1.526199262,32647
2008,Santa Clara,Asian/Pacific Islander,544662,0.259124088,0.241328413,5832
2008,Santa Cruz,All Combined,259872,1.530291971,0.853136531,13961
2008,Santa Cruz,Black,2228,5.864233577,5.63099631,529
2008,Santa Cruz,White,159134,1.505839416,0.670848708,8025
2008,Santa Cruz,Hispanic,80291,1.674452555,1.208856089,5047
2008,Santa Cruz,Asian/Pacific Islander,10920,0.357664234,0.243542435,144
2008,Shasta,All Combined,176631,1.825547445,0.804428044,11219
2008,Shasta,Black,1401,8.388321168,5.056826568,450
2008,Shasta,White,147630,1.867883212,0.808118081,9519
2008,Shasta,Hispanic,13531,1.316423358,0.67601476,671
2008,Shasta,Asian/Pacific Islander,4345,0.915693431,0.628782288,153
2008,Sierra,All Combined,3284,1.611313869,0.853874539,183
2008,Sierra,White,2923,1.560583942,0.883394834,160
2008,Siskiyou,All Combined,45040,1.302189781,1.076752768,2269
2008,Siskiyou,Black,558,3.139416058,3.306273063,73
2008,Siskiyou,White,36340,1.303649635,1.067896679,1828
2008,Siskiyou,Hispanic,4282,1.099635037,0.895940959,182
2008,Solano,All Combined,413168,1.082846715,1.148339483,18835
2008,Solano,Black,60111,2.367153285,3.174907749,6520
2008,Solano,White,179266,0.952919708,0.912177122,6925
2008,Solano,Hispanic,91870,1.156934307,0.991143911,4226
2008,Solano,Asian/Pacific Islander,60693,0.269343066,0.298892989,696
2008,Sonoma,All Combined,476649,1.372627737,0.829520295,23394
2008,Sonoma,Black,6626,4.59379562,3.87601476,1187
2008,Sonoma,White,326585,1.287591241,0.710701107,14694
2008,Sonoma,Hispanic,110117,1.531751825,1.051660517,6262
2008,Sonoma,Asian/Pacific Islander,18063,0.654744526,0.457564576,437
2008,Stanislaus,All Combined,510395,1.169343066,1.41697417,26460
2008,Stanislaus,Black,12840,3.723357664,5.276752768,2249
2008,Stanislaus,White,253102,1.087956204,1.35202952,12286
2008,Stanislaus,Hispanic,202007,1.195255474,1.391143911,10594
2008,Stanislaus,Asian/Pacific Islander,27158,0.447445255,0.505535055,527
2008,Sutter,All Combined,93466,1.108394161,1.039852399,4301
2008,Sutter,Black,1699,3.200729927,4.691512915,263
2008,Sutter,White,49404,1.182116788,1.075276753,2396
2008,Sutter,Hispanic,25464,1.251094891,1.118819188,1311
2008,Sutter,Asian/Pacific Islander,13387,0.490875912,0.457564576,274
2008,Tehama,All Combined,62723,1.755474453,1.211808118,4061
2008,Tehama,Black,350,4.692335766,3.373431734,61
2008,Tehama,White,46167,1.832481752,1.200738007,3079
2008,Tehama,Hispanic,12841,1.648540146,1.379335793,824
2008,Trinity,All Combined,13730,1.424817518,1.150553506,754
2008,Trinity,White,11601,1.55729927,1.284870849,701
2008,Tulare,All Combined,431474,1.384306569,1.38302583,24881
2008,Tulare,Black,5536,3.85,4.959409594,969
2008,Tulare,White,150029,1.051459854,1.087084871,6602
2008,Tulare,Hispanic,252802,1.598175182,1.54095941,16690
2008,Tulare,Asian/Pacific Islander,14395,0.471532847,0.666420664,323
2008,Tuolumne,All Combined,56061,1.362408759,1.167527675,3102
2008,Tuolumne,Black,1208,0.725182482,1.710701107,54
2008,Tuolumne,White,46501,1.5,1.215498155,2785
2008,Tuolumne,Hispanic,5655,0.72919708,0.874538745,190
2008,Ventura,All Combined,812026,1.166788321,0.833210332,36949
2008,Ventura,Black,13387,2.611678832,2.365313653,1440
2008,Ventura,White,412761,0.878467153,0.639114391,13738
2008,Ventura,Hispanic,314124,1.66459854,1.163837638,20805
2008,Ventura,Asian/Pacific Islander,52639,0.298905109,0.20295203,594
2008,Yolo,All Combined,197588,1.067153285,1.037638376,8593
2008,Yolo,Black,4490,3.080656934,4.898154982,679
2008,Yolo,White,101971,1.046350365,0.901845018,4182
2008,Yolo,Hispanic,57471,1.316423358,1.335793358,3132
2008,Yolo,Asian/Pacific Islander,26536,0.3,0.330627306,338
2008,Yuba,All Combined,71423,1.647810219,1.380811808,4563
2008,Yuba,Black,2125,3.074452555,3.819926199,289
2008,Yuba,White,43202,1.868613139,1.521771218,3104
2008,Yuba,Hispanic,16629,1.444160584,1.104797048,908
2008,Yuba,Asian/Pacific Islander,5119,0.713138686,0.792619926,155
2009,Alameda,All Combined,1503827,0.946865443,0.976152623,56147
2009,Alameda,Black,188745,2.573776758,3.922098569,22262
2009,Alameda,White,525313,0.812691131,0.554848967,14913
2009,Alameda,Hispanic,334926,1.082568807,0.953100159,13567
2009,Alameda,Asian/Pacific Islander,395120,0.231269113,0.217806041,3499
2009,All Combined,All Combined,37077220,1.000382263,1,1466852
2009,All Combined,Black,2205578,2.527905199,3.632750397,250071
2009,All Combined,White,15251438,0.910932722,0.768680445,516972
2009,All Combined,Hispanic,13792560,1.103211009,1.097774245,607656
2009,All Combined,Asian/Pacific Islander,4772143,0.239678899,0.237678855,44944
2009,Alpine,All Combined,1178,2.693425076,1.079491256,99
2009,Alpine,White,855,2.905963303,1.116057234,77
2009,Amador,All Combined,37905,0.807721713,0.972972973,1267
2009,Amador,Black,1086,0.774464832,1.976152623,49
2009,Amador,White,30310,0.800840979,0.902225755,981
2009,Amador,Hispanic,4597,0.839831804,1.054848967,162
2009,Butte,All Combined,219287,1.573394495,0.814785374,11275
2009,Butte,Black,3136,5.534021407,4.106518283,616
2009,Butte,White,166862,1.649464832,0.828298887,8939
2009,Butte,Hispanic,29712,1.353593272,0.709062003,1317
2009,Butte,Asian/Pacific Islander,9196,0.548547401,0.310810811,168
2009,Calaveras,All Combined,45563,0.812308869,0.874403816,1472
2009,Calaveras,Black,364,2.310397554,2.402225755,33
2009,Calaveras,White,38379,0.829510703,0.888712242,1265
2009,Calaveras,Hispanic,4467,0.718654434,0.818759936,130
2009,Colusa,All Combined,21271,1.64793578,1.02782194,1192
2009,Colusa,Black,155,7.152140673,7.692368839,44
2009,Colusa,White,8669,1.883027523,1.182829889,556
2009,Colusa,Hispanic,11566,1.368119266,0.852146264,538
2009,Contra Costa,All Combined,1043502,0.679281346,0.887917329,30250
2009,Contra Costa,Black,94139,1.806192661,3.491255962,8598
2009,Contra Costa,White,519314,0.60970948,0.639109698,12470
2009,Contra Costa,Hispanic,243390,0.710626911,0.868044515,7199
2009,Contra Costa,Asian/Pacific Islander,147125,0.127675841,0.134340223,743
2009,Del Norte,All Combined,28559,1.697247706,1.216216216,1710
2009,Del Norte,White,18784,2.206039755,1.553259141,1456
2009,Del Norte,Hispanic,4895,0.39029052,0.373608903,73
2009,El Dorado,All Combined,179701,1.006880734,0.898251192,6819
2009,El Dorado,Black,1228,2.926223242,4.272655008,161
2009,El Dorado,White,145120,1.043577982,0.910174881,5673
2009,El Dorado,Hispanic,21135,0.93883792,0.932432432,768
2009,El Dorado,Asian/Pacific Islander,6080,0.547018349,0.444356121,122
2009,Fresno,All Combined,923895,1.311926606,1.286963434,47044
2009,Fresno,Black,45298,3.986620795,4.283783784,7189
2009,Fresno,White,311872,0.906345566,0.851351351,10908
2009,Fresno,Hispanic,458652,1.498853211,1.443561208,26464
2009,Fresno,Asian/Pacific Islander,86582,0.384556575,0.534976153,1456
2009,Glenn,All Combined,28058,1.748088685,1.226550079,1789
2009,Glenn,Black,158,6.774464832,8.552464229,45
2009,Glenn,White,16076,1.866590214,1.280604134,1097
2009,Glenn,Hispanic,10087,1.516055046,1.063593005,554
2009,Glenn,Asian/Pacific Islander,809,1.417431193,0.982511924,41
2009,Humboldt,All Combined,133766,2.131880734,1.27027027,10018
2009,Humboldt,Black,1372,5.377293578,3.939586645,275
2009,Humboldt,White,104353,2.240443425,1.293322735,8154
2009,Humboldt,Hispanic,12558,1.296636086,0.6645469,569
2009,Humboldt,Asian/Pacific Islander,3109,1.045107034,0.895071542,126
2009,Imperial,All Combined,173241,1.487003058,1.186009539,9393
2009,Imperial,Black,5278,1.984327217,2.349761526,433
2009,Imperial,White,25648,1.900229358,1.56200318,1792
2009,Imperial,Hispanic,137123,1.386850153,1.080286169,6891
2009,Inyo,All Combined,18449,1.763379205,0.883147854,1057
2009,Inyo,White,12470,1.535932722,0.73290938,617
2009,Inyo,Hispanic,3399,1.47324159,0.911764706,170
2009,Kern,All Combined,831136,1.463685015,1.450715421,47523
2009,Kern,Black,45611,3.116207951,4.494435612,6331
2009,Kern,White,331228,1.319954128,1.302861685,17023
2009,Kern,Hispanic,399807,1.409021407,1.372019078,21881
2009,Kern,Asian/Pacific Islander,33577,0.363149847,0.290937997,447
2009,Kings,All Combined,151794,1.310397554,0.805246423,7156
2009,Kings,Black,11034,1.513761468,1.224960254,650
2009,Kings,White,56255,0.988149847,0.612877583,1993
2009,Kings,Hispanic,74962,1.576834862,0.916534181,4206
2009,Kings,Asian/Pacific Islander,5235,0.445336391,0.318759936,89
2009,Lake,All Combined,64396,1.837155963,1.412559618,4252
2009,Lake,Black,1199,3.762232416,4.441971383,186
2009,Lake,White,48381,1.858944954,1.390302067,3207
2009,Lake,Hispanic,10563,1.339067278,1.158982512,527
2009,Lassen,All Combined,34773,0.968654434,0.655802862,1180
2009,Lassen,Black,2968,0.283256881,0.321144674,37
2009,Lassen,White,23551,1.160550459,0.742448331,941
2009,Lassen,Hispanic,6009,0.566131498,0.423688394,122
2009,Los Angeles,All Combined,9805230,0.930045872,1.034976153,377364
2009,Los Angeles,Black,838822,2.434633028,3.309220986,89660
2009,Los Angeles,White,2762328,0.692278287,0.629570747,72832
2009,Los Angeles,Hispanic,4697417,0.983944954,1.091414944,193769
2009,Los Angeles,Asian/Pacific Islander,1312435,0.152905199,0.123211447,7482
2009,Madera,All Combined,150150,0.857033639,0.879968203,5030
2009,Madera,Black,5257,0.981651376,1.784578696,253
2009,Madera,White,59125,0.673165138,0.712241653,1571
2009,Madera,Hispanic,79020,1.004587156,0.969793323,3043
2009,Madera,Asian/Pacific Islander,2583,0.473623853,0.677265501,54
2009,Marin,All Combined,251229,0.881880734,0.566772655,7764
2009,Marin,Black,6780,3.146024465,4.150238474,920
2009,Marin,White,185861,0.709480122,0.399046105,4409
2009,Marin,Hispanic,37751,1.476299694,0.829888712,1992
2009,Marin,Asian/Pacific Islander,13634,0.493501529,0.349761526,237
2009,Mariposa,All Combined,18282,1.081039755,0.86963434,738
2009,Mariposa,White,15257,1.069954128,0.776629571,597
2009,Mariposa,Hispanic,1643,1.256498471,1.403020668,83
2009,Mendocino,All Combined,87570,1.595183486,1.491255962,5307
2009,Mendocino,Black,511,5.909785933,8.555643879,134
2009,Mendocino,White,60997,1.583715596,1.449125596,3647
2009,Mendocino,Hispanic,18859,1.319571865,1.180445151,931
2009,Mendocino,Asian/Pacific Islander,1388,1.404434251,1.259936407,73
2009,Merced,All Combined,254122,1.449541284,1.399841017,14826
2009,Merced,Black,8792,4.113149847,4.584260731,1534
2009,Merced,White,84042,1.162079511,1.142289348,3941
2009,Merced,Hispanic,137139,1.605504587,1.471383148,8727
2009,Merced,Asian/Pacific Islander,18751,0.491207951,0.775834658,448
2009,Modoc,All Combined,9633,1.230122324,1.179650238,503
2009,Modoc,White,7637,1.161314985,1.113672496,374
2009,Modoc,Hispanic,1312,0.75764526,1.090620032,55
2009,Mono,All Combined,14076,1.414755352,0.898251192,680
2009,Mono,White,10003,1.436926606,0.850556439,483
2009,Mono,Hispanic,3349,1.107033639,1.044515103,141
2009,Monterey,All Combined,413593,1.104357798,0.905405405,16962
2009,Monterey,Black,11630,2.294342508,2.515103339,1083
2009,Monterey,White,139776,1.006498471,0.618441971,4836
2009,Monterey,Hispanic,225953,1.207186544,1.084260731,10432
2009,Monterey,Asian/Pacific Islander,25685,0.453746177,0.418124006,442
2009,Napa,All Combined,135664,0.978211009,0.883942766,5039
2009,Napa,Black,2172,3.027140673,4.757551669,302
2009,Napa,White,81004,0.836391437,0.764705882,2568
2009,Napa,Hispanic,41305,1.314984709,0.995230525,1981
2009,Napa,Asian/Pacific Islander,7761,0.275993884,0.583465819,113
2009,Nevada,All Combined,98432,0.900611621,0.626391097,3250
2009,Nevada,Black,328,4.311926606,3.635135135,56
2009,Nevada,White,85880,0.902140673,0.631955485,2840
2009,Nevada,Hispanic,8057,0.839831804,0.56200318,253
2009,Nevada,Asian/Pacific Islander,1162,1.118501529,0.821144674,46
2009,Orange,All Combined,2998815,0.845565749,0.693163752,94090
2009,Orange,Black,44645,2.658639144,2.524642289,4593
2009,Orange,White,1363084,0.812691131,0.594594595,39683
2009,Orange,Hispanic,1008597,1.066131498,0.970588235,41403
2009,Orange,Asian/Pacific Islander,510358,0.288608563,0.248012719,5495
2009,Placer,All Combined,344089,0.785550459,0.86645469,10969
2009,Placer,Black,4331,2.51529052,4.735294118,545
2009,Placer,White,264346,0.789373089,0.837042925,8340
2009,Placer,Hispanic,43328,0.870030581,1.005564388,1571
2009,Placer,Asian/Pacific Islander,20076,0.318042813,0.324324324,251
2009,Plumas,All Combined,20065,1.65175841,1.259936407,1198
2009,Plumas,Black,175,4.368883792,6.359300477,34
2009,Plumas,White,17241,1.680428135,1.203497615,1032
2009,Plumas,Hispanic,1518,1.158256881,1.361685215,72
2009,Riverside,All Combined,2158399,0.709862385,0.887917329,66421
2009,Riverside,Black,129607,1.38264526,2.364864865,8975
2009,Riverside,White,882702,0.637232416,0.743243243,23401
2009,Riverside,Hispanic,963979,0.76529052,0.921303657,31781
2009,Riverside,Asian/Pacific Islander,127198,0.171253823,0.209856916,939
2009,Sacramento,All Combined,1411404,0.875764526,1.119236884,52587
2009,Sacramento,Black,139525,2.499235474,4.265500795,16771
2009,Sacramento,White,705576,0.755733945,0.797297297,21131
2009,Sacramento,Hispanic,294384,0.871941896,1.029411765,10617
2009,Sacramento,Asian/Pacific Islander,206066,0.290137615,0.441176471,2733
2009,San Benito,All Combined,55092,1.012996942,0.895866455,2108
2009,San Benito,Black,358,2.776376147,2.442766296,37
2009,San Benito,White,21436,0.688455657,0.674880763,571
2009,San Benito,Hispanic,30866,1.249617737,1.065977742,1446
2009,San Benito,Asian/Pacific Islander,1363,0.785168196,0.641494436,40
2009,San Bernardino,All Combined,2022321,1.070718654,1.325119237,91469
2009,San Bernardino,Black,172723,2.112003058,3.283783784,16762
2009,San Bernardino,White,711146,0.90175841,1.186009539,27542
2009,San Bernardino,Hispanic,965033,1.099388379,1.20508744,43240
2009,San Bernardino,Asian/Pacific Islander,123832,0.35588685,0.444356121,1851
2009,San Diego,All Combined,3077635,0.974006116,0.825119237,114470
2009,San Diego,Black,152670,2.81766055,3.144674086,17860
2009,San Diego,White,1526495,0.9132263,0.635135135,49735
2009,San Diego,Hispanic,965262,1.013379205,0.948330684,39268
2009,San Diego,Asian/Pacific Islander,329984,0.334862385,0.356120827,4597
2009,San Francisco,All Combined,801799,0.704892966,1.653418124,31469
2009,San Francisco,Black,48363,4.101299694,13.35135135,13316
2009,San Francisco,White,339453,0.764143731,1.517488076,13268
2009,San Francisco,Hispanic,121207,0.095565749,0.014308426,325
2009,San Francisco,Asian/Pacific Islander,267288,0.032110092,0.016693164,280
2009,San Joaquin,All Combined,680421,1.323012232,1.293322735,34673
2009,San Joaquin,Black,47906,3.400229358,4.317170111,6873
2009,San Joaquin,White,253910,1.269877676,1.170111288,12185
2009,San Joaquin,Hispanic,259002,1.376529052,1.213036566,13301
2009,San Joaquin,Asian/Pacific Islander,96066,0.400611621,0.461049285,1566
2009,San Luis Obispo,All Combined,268224,1.419724771,0.674085851,12304
2009,San Luis Obispo,Black,5335,4.392201835,1.99682035,750
2009,San Luis Obispo,White,192641,1.350152905,0.62718601,8366
2009,San Luis Obispo,Hispanic,54399,1.579510703,0.856120827,2856
2009,San Luis Obispo,Asian/Pacific Islander,8521,0.82530581,0.19554849,205
2009,San Mateo,All Combined,716263,0.70030581,0.609697933,19131
2009,San Mateo,Black,19341,2.739296636,3.904610493,2376
2009,San Mateo,White,308833,0.610091743,0.399046105,6571
2009,San Mateo,Hispanic,180539,1.021024465,0.910174881,7233
2009,San Mateo,Asian/Pacific Islander,184407,0.251529052,0.281399046,1895
2009,Santa Barbara,All Combined,422423,2.206804281,0.779809221,28895
2009,Santa Barbara,Black,7372,5.382262997,2.598569157,1293
2009,Santa Barbara,White,206745,2.585244648,0.561208267,15549
2009,Santa Barbara,Hispanic,178030,1.811926606,1.034976153,10998
2009,Santa Barbara,Asian/Pacific Islander,20091,0.660168196,0.20190779,400
2009,Santa Clara,All Combined,1774891,0.829892966,0.759936407,56678
2009,Santa Clara,Black,43045,3.155198777,3.482511924,5496
2009,Santa Clara,White,643078,0.642201835,0.523847377,15129
2009,Santa Clara,Hispanic,474979,1.543960245,1.457869634,28776
2009,Santa Clara,Asian/Pacific Islander,560888,0.248088685,0.242448331,5443
2009,Santa Cruz,All Combined,261912,1.525993884,0.971383148,13771
2009,Santa Cruz,Black,2276,7.020642202,6.147058824,595
2009,Santa Cruz,White,158100,1.503058104,0.754372019,7733
2009,Santa Cruz,Hispanic,82959,1.613149847,1.398251192,5057
2009,Santa Cruz,Asian/Pacific Islander,11003,0.479357798,0.194753577,166
2009,Shasta,All Combined,176882,1.691896024,0.873608903,10195
2009,Shasta,Black,1428,6.852828746,6.345786963,402
2009,Shasta,White,146825,1.746941896,0.876788553,8652
2009,Shasta,Hispanic,14209,1.084097859,0.542925278,543
2009,Shasta,Asian/Pacific Islander,4454,0.961391437,0.83863275,163
2009,Sierra,All Combined,3241,1.462538226,1.030206677,166
2009,Sierra,White,2874,1.423165138,1.023052464,144
2009,Siskiyou,All Combined,44951,1.518730887,1.213036566,2480
2009,Siskiyou,Black,551,3.676987768,6.059618442,95
2009,Siskiyou,White,36020,1.453746177,1.16772655,1904
2009,Siskiyou,Hispanic,4459,1.448776758,1.015898251,228
2009,Siskiyou,Asian/Pacific Islander,621,1.477446483,1.535771065,36
2009,Solano,All Combined,412488,0.990061162,1.050874404,16328
2009,Solano,Black,59823,2.193807339,2.59936407,5433
2009,Solano,White,174859,0.906345566,0.917329094,6205
2009,Solano,Hispanic,94889,0.995795107,0.961049285,3712
2009,Solano,Asian/Pacific Islander,61025,0.227828746,0.294117647,595
2009,Sonoma,All Combined,480598,1.333715596,0.888712242,22238
2009,Sonoma,Black,6705,4.902905199,4.600158983,1252
2009,Sonoma,White,323793,1.26146789,0.755166932,13779
2009,Sonoma,Hispanic,115819,1.42851682,1.143084261,6067
2009,Sonoma,Asian/Pacific Islander,18492,0.560015291,0.344197138,352
2009,Stanislaus,All Combined,512053,1.072629969,1.433227345,23732
2009,Stanislaus,Black,12943,3.165902141,5.275834658,1951
2009,Stanislaus,White,246869,1.005351682,1.341017488,10704
2009,Stanislaus,Hispanic,209059,1.110091743,1.438791733,9920
2009,Stanislaus,Asian/Pacific Islander,27551,0.443807339,0.545310016,511
2009,Sutter,All Combined,94371,1.181192661,1.000794913,4288
2009,Sutter,Black,1716,3.987385321,4.169316375,282
2009,Sutter,White,48716,1.266437309,1.108108108,2404
2009,Sutter,Hispanic,26568,1.279051988,0.981717011,1269
2009,Sutter,Asian/Pacific Islander,13715,0.52675841,0.503974563,284
2009,Tehama,All Combined,63122,1.73853211,1.473767886,4053
2009,Tehama,Black,357,3.854740061,6.011923688,63
2009,Tehama,White,45884,1.846330275,1.488076312,3078
2009,Tehama,Hispanic,13448,1.509556575,1.495230525,793
2009,Trinity,All Combined,13772,1.462920489,1.391096979,770
2009,Trinity,White,11564,1.576834862,1.333863275,673
2009,Trinity,Hispanic,907,1.137996942,2.190779014,52
2009,Tulare,All Combined,438408,1.339831804,1.429252782,23550
2009,Tulare,Black,5546,3.839067278,5.805246423,970
2009,Tulare,White,146885,1.044342508,1.127980922,6140
2009,Tulare,Hispanic,262427,1.519877676,1.578696343,15886
2009,Tulare,Asian/Pacific Islander,14597,0.53440367,0.674880763,331
2009,Tuolumne,All Combined,55257,1.426605505,1.289348172,3041
2009,Tuolumne,White,45628,1.525611621,1.39745628,2689
2009,Tuolumne,Hispanic,5756,1.115825688,0.842607313,242
2009,Ventura,All Combined,818545,1.202981651,0.868839428,36439
2009,Ventura,Black,13339,2.587920489,2.56836248,1388
2009,Ventura,White,407276,0.916284404,0.666136725,13390
2009,Ventura,Hispanic,324109,1.698776758,1.19554849,20734
2009,Ventura,Asian/Pacific Islander,54049,0.280198777,0.220985692,553
2009,Yolo,All Combined,199699,1.038608563,1.008744038,8033
2009,Yolo,Black,4611,3.664373089,5.050874404,739
2009,Yolo,White,101272,1.008027523,0.92845787,3892
2009,Yolo,Hispanic,59487,1.262232416,1.226550079,2913
2009,Yolo,Asian/Pacific Islander,26917,0.289755352,0.286168521,301
2009,Yuba,All Combined,71798,1.579510703,1.360890302,4200
2009,Yuba,Black,2124,2.807721713,4.491255962,278
2009,Yuba,White,42837,1.875,1.521462639,2922
2009,Yuba,Hispanic,17347,1.275993884,0.971383148,792
2009,Yuba,Asian/Pacific Islander,5086,0.533639144,0.984896661,134
2010,Alameda,All Combined,1513005,0.94143961,0.940882598,52609
2010,Alameda,Black,185440,2.556323709,3.793505412,20359
2010,Alameda,White,517696,0.84953233,0.54704413,14282
2010,Alameda,Hispanic,341125,1.034973566,0.915070774,12550
